Station-id,Name,District-ID,Cordenate-X,Cordenate-Y,Type
2498,MENDEZ ALVARO-EST.SUR DE AUTOBUSES,2,442432.0,4472003.0,Bus
355,MENDEZ ALVARO-PEDRO BOSCH,2,442318.0,4472141.0,Bus
44,J.ORTEGA Y GASSET-CONDE PEÑALVER,4,442772.0,4475891.0,Bus
9,J.ORTEGA Y GASSET-CONDE PEÑALVER,4,442774.0,4475917.0,Bus
1034,CONDE DE PEÑALVER-J.ORTEGA Y GASSET,4,442820.0,4475952.0,Bus
45,J.ORTEGA Y GASSET-FCO.SILVELA,4,443203.0,4475860.0,Bus
3314,CONDE DE PEÑALVER-JUAN BRAVO,4,442863.0,4476214.0,Bus
5,CARTAGENA-MARQUES AHUMADA,4,443190.0,4476702.0,Bus
48,CARTAGENA-MQUES.AHUMADA,4,443202.0,4476709.0,Bus
855,GOYA-CONDE DE PEÑALVER,4,442732.0,4475351.0,Bus
6140,O´DONNELL-AV.MENENDEZ PELAYO,3,442469.0,4474978.0,Bus
879,GOYA-PRINCIPE VERGARA,4,442320.0,4475357.0,Bus
410,LOPEZ DE HOYOS-CARTAGENA,5,442810.0,4477340.0,Bus
1036,CONDE DE PEÑALVER-HERMOSILLA,4,442784.0,4475403.0,Bus
6142,ALCALA-GOYA,4,442888.0,4475375.0,Bus
854,ALCALA-GOYA,4,442853.0,4475383.0,Bus
51,CARTAGENA-LOPEZ DE HOYOS,5,442812.0,4477298.0,Bus
2,CARTAGENA-LOPEZ DE HOYOS,5,442796.0,4477299.0,Bus
3109,AV.MEDITERRANEO-PIO FELIPE,14,445307.0,4472337.0,Bus
3115,MQUES.DE HOYOS,15,445899.0,4477354.0,Bus
3120,ALCALA-AVENIDA FELIPE II,4,442712.0,4475298.0,Bus
313,ARTURO SORIA-ELADIO LOPEZ VILCHES,15,443512.0,4480709.0,Bus
3130,ENRIQUE Gª ALVAREZ-Cº VASARES,18,447863.0,4470734.0,Bus
3139,AVENIDA PLANETARIO-PUERTO BEJAR,2,441785.0,4471376.0,Bus
787,PASEO CHOPERA-PZA.LEGAZPI,2,441036.0,4471707.0,Bus
5925,PICO OCEJON-ALMANZORA,9,433103.0,4479384.0,Bus
3765,PICO OCEJON-AV.OSA MAYOR,9,433274.0,4479220.0,Bus
5926,AVENIDA DE SENECA-PASEO RUPERTO CHAPI,9,437958.0,4476441.0,Bus
2247,ARROYOFRESNO-AV.C.HERRERA ORIA,8,437285.0,4481190.0,Bus
2251,A.RGUEZ.CASTELAO-GABRIELA MISTRAL,8,437720.0,4481748.0,Bus
1007,ILLESCAS-TEMBLEQUE,10,435530.0,4471841.0,Bus
226,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,7,441129.0,4476476.0,Bus
1002,ILLESCAS-TEMBLEQUE,10,435518.0,4471865.0,Bus
2272,ROSAS DE ARAVACA-ESTACION DE ARAVACA,9,433655.0,4478107.0,Bus
2278,AV.C.HERRERA ORIA-GASCONES,8,437542.0,4481179.0,Bus
5815,ROMERO ROBLEDO-FERRAZ,9,438810.0,4476069.0,Bus
1249,RONDA DE ATOCHA-Pº STA.Mª CABEZA,2,441210.0,4473395.0,Bus
5285,MARAVEDI-AV.DEL  EURO,11,436547.0,4468668.0,Bus
5286,AV.DEL EURO-DURO,11,436859.0,4468783.0,Bus
5287,AV.DEL EURO-PESO HISPANO,11,437012.0,4468939.0,Bus
5289,AV.DEL EURO-DURO,11,436875.0,4468763.0,Bus
5290,AV.DEL EURO-PESO HISPANO,11,437041.0,4468929.0,Bus
5291,AV.DEL EURO-AGUACATE,11,437137.0,4469126.0,Bus
5292,AV.DEL EURO-AGUACATE,11,437142.0,4469103.0,Bus
5294,AV.DEL EURO-OBOLO,11,437296.0,4469256.0,Bus
5492,AV Cº SANTIAGO - VALCARLOS,8,443033.0,4483344.0,Bus
1727,AV.ALBUFERA-AV.RAFAEL ALBERTI,13,445789.0,4471135.0,Bus
1734,PZA.JUAN DE MALASAÑA,18,447366.0,4470287.0,Bus
1742,SANTILLANA DEL MAR-ALTO DEL ARENAL,13,445293.0,4471488.0,Bus
1752,Pº STA.Mª CABEZA-BALEARES,11,439616.0,4471481.0,Bus
562,TORRELAGUNA-EMILIO VARGAS,15,444426.0,4477833.0,Bus
571,FCO.SILVELA-DIEGO DE LEON,4,442852.0,4476457.0,Bus
456,Pº PRADO-BANCO DE ESPAÑA,1,441222.0,4474599.0,Bus
463,Pº REINA CRISTINA-JULIAN GAYARRE,3,441996.0,4473296.0,Bus
5523,CASTIELLO DE JACA-BURGUETE,8,442751.0,4484220.0,Bus
5525,AV.STO.DOMINGO CALZADA-RABANAL CAMINO,8,443041.0,4484686.0,Bus
5526,AV.STO.DOMINGO CALZADA-AV.Cº SANTIAGO,8,443273.0,4484646.0,Bus
5528,TIERRA DE MELIDE-SIERRA ATAPUERCA,8,443739.0,4484507.0,Bus
5693,AV.VILLA DE VALLECAS-CONGOSTO,18,447640.0,4469189.0,Bus
2393,MERCAMADRID-NAVES AUXILIARES,18,444353.0,4468521.0,Bus
3733,FUENTIDUEÑA-CENTRO DE SALUD,18,447300.0,4469491.0,Bus
1740,AV.ALBUFERA-AV.RAFAEL ALBERTI,13,445794.0,4471159.0,Bus
1741,AV.ALBUFERA-AV.PABLO NERUDA,13,445515.0,4471323.0,Bus
5694,Cº CAMPAMENTO-VILLAMANIN (BATAN),10,436212.0,4473442.0,Bus
5343,SAN EUSTAQUIO-LAGUNA DEL MARQUESADO,17,440551.0,4465304.0,Bus
5344,RESINA-SAN EUSTAQUIO,17,440491.0,4465507.0,Bus
5346,LAGUNA DEL MARQUESADO-SAN ERASMO,17,440042.0,4465251.0,Bus
5049,PLAZA DE CIBELES,1,441293.0,4474700.0,Bus
3462,LA BAÑEZA-Cº DE GANAPANES,8,439384.0,4481000.0,Bus
6052,CASTILLO UCLES-HNOS.GARCIA NOBLEJAS,20,446776.0,4475483.0,Bus
2972,LA BAÑEZA-CANDIDO MATEOS,8,439229.0,4480983.0,Bus
2970,MONFORTE DE LEMOS Nº 169,8,439468.0,4481177.0,Bus
3531,LA BAÑEZA-PONFERRADA,8,439652.0,4481072.0,Bus
2965,LA BAÑEZA-CANDIDO MATEOS,8,439223.0,4480956.0,Bus
3412,FERMIN CABALLERO-ISLAS CIES,8,439125.0,4481395.0,Bus
3121,SAN BERNARDO-MQUES.DE LEGANES,1,440076.0,4475054.0,Bus
702,ELOY GONZALO-JUAN DE AUSTRIA,7,440776.0,4476463.0,Bus
1211,Pº ACACIAS-GTA.PIRAMIDES,2,439579.0,4472751.0,Bus
2780,ANTONIO LEYVA-PZA.FDEZ LADREDA,11,439236.0,4471054.0,Bus
5649,VIA LUSITANA - PZA.ELIPTICA,11,439113.0,4470890.0,Bus
19,GRAN VIA-SAN BERNARDO,1,440109.0,4474965.0,Bus
5984,JACOMETREZO-PZA. DE SANTO DOMINGO,1,440111.0,4474857.0,Bus
5982,JACOMETREZO-PZA. DE SANTO DOMINGO,1,440126.0,4474836.0,Bus
5981,JACOMETREZO-PZA. DE SANTO DOMINGO,1,440107.0,4474837.0,Bus
3168,GRAN VIA HORTALEZA,16,445175.0,4480133.0,Bus
1014,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,10,436732.0,4472688.0,Bus
3345,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,10,436780.0,4472676.0,Bus
5890,PLAYA DE RIAZOR-AV.LOGROÑO,21,450722.0,4480929.0,Bus
5889,PLAYA DE RIAZOR-AV.LOGROÑO,21,450720.0,4480915.0,Bus
3135,SAN BERNARDO-LA ESTRELLA,1,440057.0,4475045.0,Bus
2386,GRAN VIA DE HORTALEZA-TIJUANA,16,445202.0,4480109.0,Bus
3919,AV.ASTURIAS-MONTOYA,6,441077.0,4480351.0,Bus
3920,AV.ASTURIAS-CAÑAVERAL,6,441254.0,4480181.0,Bus
1342,POBLADURA VALLE-AV.HELLIN,20,447879.0,4475642.0,Bus
3357,VALMOJADO-CAMARENA,10,435766.0,4471985.0,Bus
59,GUZMAN EL BUENO-ALBERTO AGUILERA,7,439580.0,4476021.0,Bus
592,SAN FCO.DE SALES-ANDRES MELLADO,7,439514.0,4477180.0,Bus
3360,VALMOJADO-CAMARENA,10,435784.0,4471997.0,Bus
604,FRANCISCO SILVELA-PZA.MANUEL BECERRA,4,443323.0,4475752.0,Bus
3926,ILLESCAS Nº 82,10,436183.0,4471557.0,Bus
3395,LOS YEBENES-ILLESCAS,10,436306.0,4471485.0,Bus
628,AVDA.BURGOS-MARQUES DE TORROJA,5,442779.0,4480385.0,Bus
633,Pº HABANA-ALBERTO ALCOCER,5,442326.0,4479170.0,Bus
3388,ILLESCAS-LOS YEBENES,10,436270.0,4471492.0,Bus
641,Pº CASTELLANA-PZA.DR.MARAÑON,7,441478.0,4476840.0,Bus
648,NARVAEZ-IBIZA,3,442730.0,4474636.0,Bus
652,SAINZ DE BARANDA-JUAN ESPLANDIU,3,443642.0,4474625.0,Bus
659,AV.MQUES.CORBERA-STA.FELICIDAD,15,444915.0,4475540.0,Bus
66,DR.ESQUERDO-HERMOSILLA,4,443401.0,4475334.0,Bus
665,SAINZ DE BARANDA-MARQUES DE LOZOYA,3,443453.0,4474495.0,Bus
676,CARDENAL CISNEROS-ELOY GONZALO,7,440490.0,4476408.0,Bus
683,PRINCIPE DE VERGARA-CONCHA ESPINA,5,442658.0,4478271.0,Bus
691,AV.PIO XII-COMANDANTE FRANCO,5,442825.0,4479814.0,Bus
3391,CAMARENA Nº 280,10,435916.0,4471286.0,Bus
703,ELOY GONZALO-CARDENAL CISNEROS,7,440438.0,4476361.0,Bus
2825,CAMARENA Nº 207,10,435907.0,4471242.0,Bus
5074,PRINCIPE CARLOS-ALCALDE CONDE DE MAYALDE,16,444719.0,4482768.0,Bus
5078,NICETO ALCALA ZAMORA-PINTOR A.SAURA,16,445147.0,4481857.0,Bus
5083,NICETO ALCALA ZAMORA-FCO.PI Y MARGALL,16,445308.0,4482113.0,Bus
5473,"ARROYO FONTARRÓN, 171",14,445310.0,4472416.0,Bus
350,Pº DELICIAS-ALEJANDRO FERRANT,2,441174.0,4472095.0,Bus
3532,EMBAJADORES - AVENIDA PLANETARIO,2,441577.0,4471074.0,Bus
2024,GTA. CUATRO CAMINOS,6,440440.0,4477855.0,Bus
2032,DR.ESQUERDO-PEÑASCALES,4,443389.0,4475184.0,Bus
2040,ARTURO SORIA-HOSPITAL NTRA.SRA.AMERICA,15,444853.0,4478082.0,Bus
1911,AV.C.HERRERA ORIA-ISLAS MARQUESAS,8,438500.0,4481323.0,Bus
3807,AV.CUARTA-CALLE CINCO,20,449590.0,4477969.0,Bus
3812,ESTEBAN CARROS-COOP.ELECTRICA,13,444265.0,4469653.0,Bus
3816,CORAZON DE MARIA-STA.RITA,5,443549.0,4477699.0,Bus
3821,ACONCAGUA-NEVADO CUMBAL,16,446629.0,4480170.0,Bus
3605,ACANTO-TAMARINDO,2,442869.0,4472113.0,Bus
1921,ANTONIO MACHADO-MARTIRES MARISTAS,9,439116.0,4479482.0,Bus
1938,SANCHIDRIAN-CEFERINO AVILA,10,434197.0,4472062.0,Bus
194,GRAL.MARTINEZ CAMPOS-ALONSO CANO,7,440932.0,4476490.0,Bus
5507,CASTIELLO DE JACA - PTE DE LA REINA,8,442843.0,4483868.0,Bus
5059,HORTALEZA-INFANTAS,1,440698.0,4474950.0,Bus
2273,PARQUE DEPORTIVO PTA.DE HIERRO,9,436943.0,4479198.0,Bus
1651,CTRA.MADRID AL PARDO-DEHESA DE LA VILLA,9,437421.0,4478442.0,Bus
5303,CALLE DE JAVIER DE MIGUEL,13,444213.0,4471101.0,Bus
5674,GRANJA SAN ILDEFONSO-AV. DE LA GAVIA,18,447621.0,4468790.0,Bus
5675,PEÑARANDA DE BRACAMONTE-PUENTEDEY,18,448233.0,4468848.0,Bus
5676,PEÑARANDA DE BRACAMONTE-PUENTEDEY,18,448202.0,4468868.0,Bus
5695,LA MASO-MARBELLA,8,440148.0,4483169.0,Bus
5697,AVDA.SANTA EUGENIA 15,18,448286.0,4470933.0,Bus
5698,AVDA.SANTA EUGENIA 14,18,448114.0,4470825.0,Bus
5703,AVDA.LA GAVIA-VILLAMAYOR DE SANTIAGO,18,448440.0,4469921.0,Bus
5360,BERROCAL-BARIO,17,442553.0,4466760.0,Bus
5363,BERROCAL-BARIO,17,442564.0,4466816.0,Bus
2917,"AVDA. BURGOS, 89",8,443148.0,4482747.0,Bus
2922,CTRA.VILLAVERDE A VALLECAS-COALICION,17,441642.0,4467538.0,Bus
2931,AV.DEMOCRACIA-GRAN VIA DEL ESTE,18,447075.0,4470763.0,Bus
2938,AV.DEMOCRACIA-AV.MEDITERRANEO,13,447251.0,4471312.0,Bus
6125,ALFONSO XIII-Pº INFANTA ISABEL,3,441666.0,4473435.0,Bus
841,VIRGEN DE LA NOVENA-TORRELAGUNA,15,445054.0,4477007.0,Bus
1622,POBLADURA VALLE-AV.HELLIN,20,447900.0,4475629.0,Bus
5918,ARCOS DE JALON-POBLADURA DEL VALLE,20,448113.0,4475559.0,Bus
589,AV.FILIPINAS-GUZMAN EL BUENO,7,439672.0,4476963.0,Bus
593,CEA BERMUDEZ-GUZMAN EL BUENO,7,439713.0,4476915.0,Bus
2029,ISAAC PERAL-HOSPITAL CLINICO,9,439202.0,4477127.0,Bus
2162,ALCALA-CIUDAD PEGASO,20,449536.0,4478078.0,Bus
3010,VENTISQUERO CONDESA-C.HERRERA ORIA,8,439563.0,4481899.0,Bus
3940,AV.RAFAELA YBARRA-PQUE.DE LA PALOMA,12,439659.0,4470173.0,Bus
3987,AV.ARCENTALES-AV.CANILLEJAS,20,448029.0,4476349.0,Bus
3992,JULIA GARCIA BOUTAN-AV.CANILLEJAS,20,448301.0,4475816.0,Bus
6050,AV.CARDENAL HERRERA ORIA-ALICIA BAENA,8,438543.0,4481368.0,Bus
1996,RAMON GOMEZ SERNA-AV.C.HERRERA ORIA,8,438748.0,4481519.0,Bus
5094,AV.CARD.HERRERA ORIA-ISLA DE AROSA,8,439098.0,4481632.0,Bus
1914,AV.C.HERRERA ORIA-RAMON GOMEZ SERNA,8,438773.0,4481499.0,Bus
1984,RAMON GOMEZ SERNA-AV.C.HERRERA ORIA,8,438762.0,4481548.0,Bus
6055,CASTILLO UCLES Nº 49,20,447267.0,4476155.0,Bus
5975,PLAZA DE CIBELES-PASEO DEL PRADO,1,441278.0,4474701.0,Bus
1725,AV.ALBUFERA-ALTO ARENAL,13,445277.0,4471437.0,Bus
3544,DR.GARCIA TAPIA Nº 216,14,446469.0,4473403.0,Bus
3422,RIBADAVIA Nº 12,8,440089.0,4480638.0,Bus
3282,Pº PLATA Y CASTAÑAR-OLAS,17,439173.0,4467200.0,Bus
3287,ROCAFORT-MONCADA,17,441350.0,4466145.0,Bus
3299,DARIO APARICIO-TAPIA DE CASARIEGO,9,435069.0,4480246.0,Bus
3305,PZA.CONDE DE CASAL,3,443285.0,4473313.0,Bus
3323,AV.BUENOS AIRES-AV.PALOMERAS,13,444664.0,4471079.0,Bus
3655,FTE.CARRANTONA-DR.GARCIA TAPIA,14,446601.0,4473496.0,Bus
3671,RICARDO ORTIZ-AV.DAROCA,15,444331.0,4475934.0,Bus
3677,CRISTO VICTORIA-OLVIDO,12,440529.0,4470526.0,Bus
3684,VIRGEN DE LLUC-ARGENTINA,15,445001.0,4476468.0,Bus
2927,Cº HORMIGUERAS-GONZALEZ DAVILA,18,445970.0,4469886.0,Bus
2935,Pº ARTILLEROS-SAN CIPRIANO,19,448445.0,4473055.0,Bus
2941,SAN JAIME - AVENIDA DE LA ALBUFERA,18,446943.0,4470373.0,Bus
2815,TANATORIO SUR,11,438820.0,4469696.0,Bus
2434,ROSAS DE ARAVACA-ESTACION,9,433661.0,4478081.0,Bus
2436,AV.PABLO NERUDA-PZA.ASAMBLEA,13,443823.0,4470549.0,Bus
2452,CTRA.HUMERA A ARAVACA-FUENTE DEL REY,9,434065.0,4479123.0,Bus
2457,FTE.CARRANTONA-DR.GARCIA TAPIA,14,446543.0,4473347.0,Bus
2464,FTE.CARRANTONA-AV.DR.GARCIA TAPIA,14,446497.0,4473352.0,Bus
2470,Pº ALAMEDA OSUNA-CARABELA,21,449907.0,4478773.0,Bus
2478,ACUARIO-PENELOPE,21,450945.0,4480857.0,Bus
2494,SAN CLAUDIO-RAFAEL FERNANDEZ,13,446115.0,4471558.0,Bus
2499,MENDEZ ALVARO-M30,13,442802.0,4471644.0,Bus
2501,AVDA.ENTREVIAS-MEJORANA,13,443157.0,4470982.0,Bus
251,SANTUARIO,12,440683.0,4470916.0,Bus
2510,CAZORLA-ALCORES,13,443505.0,4470062.0,Bus
2517,MENDEZ ALVARO-M30,13,442829.0,4471651.0,Bus
2524,LA MANCHA-PEDROCHES,13,443190.0,4470382.0,Bus
2701,STA.FELICIDAD-IGLESIA,15,445035.0,4475484.0,Bus
121,PUERTA DE TOLEDO,2,439736.0,4473303.0,Bus
137,STA.ENGRACIA-GARCIA DE PAREDES,7,440794.0,4476663.0,Bus
2736,JUAN I. LUCA DE TENA-JARDIN BOTANICO,20,446684.0,4477862.0,Bus
2658,SUECIA-MANCHESTER,20,448779.0,4475788.0,Bus
2511,PEDROCHES-BENAMEJI,13,443406.0,4470111.0,Bus
2430,VIRGEN DE LLUC-VIRGEN ALEGRIA,15,444537.0,4476409.0,Bus
2368,LOS EMIGRANTES-TRIBALDOS,16,446110.0,4480043.0,Bus
906,Pº ALBERTO PALACIOS-MANOLA Y ROSARIO,17,439542.0,4466439.0,Bus
839,JUAN PEREZ ZUÑIGA-ARTURO SORIA,15,445271.0,4477543.0,Bus
770,VERBENA PALOMA-LA CHULAPONA,17,441064.0,4468217.0,Bus
638,Pº CASTELLANA-PZA.DE LIMA,6,441514.0,4478287.0,Bus
6152,ABAD JUÁN CATALÁN,19,449786.0,4473158.0,Bus
6153,CTRA.VICALVARO A EST. O'DONNELL,19,449948.0,4473103.0,Bus
5613,VILLABLANCA-Pº DEL POLIDEPORTIVO,19,449500.0,4473011.0,Bus
1936,SANCHIDRIAN-CEFERINO AVILA,10,434199.0,4472075.0,Bus
1985,RAMON GOMEZ DE LA SERNA-COL.EL PINO,8,438597.0,4481666.0,Bus
5356,DOMINGO PARRAGA-STA. JOAQUINA VEDRUNA,17,439394.0,4466178.0,Bus
5355,DOMINGO PARRAGA-PºFERROVIARIOS,17,439110.0,4466063.0,Bus
5354,"VALLE DE TOBALINA, 46",17,439365.0,4465984.0,Bus
1995,RAMON GOMEZ DE LA SERNA-COL.EL PINO,8,438581.0,4481659.0,Bus
6053,CASTILLO UCLES Nº 26,20,447052.0,4475633.0,Bus
2526,VIZCONDE ARLESSON-PTO.BALBARAN,13,443428.0,4470601.0,Bus
2529,CARLOS MARTIN ALVAREZ-MTNEZ.RIVA,13,443680.0,4471197.0,Bus
41,VELAZQUEZ-AYALA,4,442104.0,4475631.0,Bus
69,DR.ESQUERDO-DUQUE DE SESTO,4,443345.0,4474999.0,Bus
129,PUERTA DEL SOL-CARRETAS,1,440473.0,4474451.0,Bus
186,ALCALA-CIRCULO DE BELLAS ARTES,1,441048.0,4474665.0,Bus
253,DOLORES BARRANCO-AMOR HERMOSO,12,440379.0,4470772.0,Bus
315,AV.SAN LUIS-MESENA,15,443686.0,4480864.0,Bus
3541,SAN ROMUALDO-ALBASANZ,20,447396.0,4476856.0,Bus
5104,NICETO ALCALA ZAMORA-ISABEL VALOIS,16,444562.0,4483460.0,Bus
5415,YECORA-AV.INVIERNO,20,451320.0,4477368.0,Bus
5326,MONASTERIO SILOS-MONASTERIO MONTESCLAROS,8,440597.0,4484056.0,Bus
5535,PLAZA DE MANUEL BECERRA,4,443401.0,4475653.0,Bus
5612,CTRA.BOADILLA MONTE-CARABIAS,10,434963.0,4472546.0,Bus
5332,VALLE DE TOBALINA-CIUDAD DE FRIAS,17,439452.0,4466041.0,Bus
5337,LAGUNA DEL MARQUESADO-SAN ERASMO,17,440046.0,4465233.0,Bus
5821,NECTAR-ESFINGE,20,448386.0,4477376.0,Bus
5822,ESFINGE-CANAL DEL BOSFORO,20,448496.0,4477180.0,Bus
5368,AVDA DE BURGOS-BUGANVILLA,5,442827.0,4480504.0,Bus
4026,VALLE PINARES LLANOS-V.CONDESA,8,439328.0,4482120.0,Bus
4008,AVDA.OROVILLA-DULZURA,17,441545.0,4467854.0,Bus
4011,PILAR LORENGAR-ANDREA JORDAN,17,441785.0,4467424.0,Bus
5229,BOJ-AV.LOS ANDES,16,447690.0,4478748.0,Bus
5230,SANDALO-AV.LOS PRUNOS,16,447763.0,4478636.0,Bus
5233,CALLE DE ARCOS DE JALÓN,20,447953.0,4475379.0,Bus
5234,SUECIA-PASEO DE GINEBRA,20,448870.0,4475192.0,Bus
5235,CALLE DE INOCENTA DE MESA,20,447895.0,4477109.0,Bus
5240,DEYANIRA 17,20,450195.0,4477324.0,Bus
5241,DEYANIRA-EUTERPE,20,449891.0,4477366.0,Bus
5242,SAN MARIO-CNO.DE PERALES,12,441459.0,4470180.0,Bus
5220,AVDA DE GUADALAJARA,20,448686.0,4475299.0,Bus
5224,CALLE DE INOCENTA DE MESA,20,447896.0,4477096.0,Bus
5225,CONDE DE LAS POSADAS-GUADALAJARA,16,448000.0,4478508.0,Bus
2602,NICOLAS SALMERON-HNOS.Gª NOBLEJAS,15,447092.0,4474541.0,Bus
1783,CARLOS MARTIN ALVAREZ-ARROYO OLIVAR,13,443959.0,4471654.0,Bus
2695,CEMENTERIO DE LA ALMUDENA PARADA 11,15,445278.0,4475123.0,Bus
700,GRAL.ORAA-Pº CASTELLANA,4,441754.0,4476553.0,Bus
147,HNOS.GARCIA NOBLEJAS-ASCAO,15,446312.0,4476165.0,Bus
26,ISAAC PERAL-PZA.CRISTO REY,7,439241.0,4476898.0,Bus
5160,CTRA.FUENCARRAL A ALCOBENDAS S/N,8,442572.0,4485139.0,Bus
5362,BERROCAL-LIMONITA,17,442705.0,4466307.0,Bus
2580,MANUEL AGUILAR MUÑOZ-AV.LOGROÑO,21,449945.0,4479233.0,Bus
2562,AV.LOGROÑO-TINTIN Y MILU,21,450265.0,4479510.0,Bus
5064,FCO. PI Y MARGALL-NICETO ALCALA ZAMORA,16,445224.0,4482119.0,Bus
5070,ANA DE AUSTRIA-NICETO ALCALA ZAMORA,16,444668.0,4483327.0,Bus
2356,J.JOSE MTNEZ.SECO-E.MACARENA,17,441431.0,4467231.0,Bus
5935,AVENIDA OROVILLA-SILVINA,12,441319.0,4468791.0,Bus
5936,AV. OROVILLA-SILVINA,12,441340.0,4468804.0,Bus
2346,ARROYO POZUELO-GLORIETA RIO ZANCARA,9,434117.0,4478469.0,Bus
857,GOYA-VELAZQUEZ,4,442031.0,4475398.0,Bus
6091,GENERAL RICARDOS-PAULINA ODIAGA,11,438724.0,4471922.0,Bus
643,AV.MEDITERRANEO-ABTAO,3,442958.0,4473343.0,Bus
1214,GRAL.RICARDOS-COMTE.FENTANES,11,438899.0,4472046.0,Bus
2785,GRAL.RICARDOS-MANUEL CARMONA,11,439077.0,4472170.0,Bus
6093,GENERAL RICARDOS-SALABERRY,11,438903.0,4472027.0,Bus
1939,SANCHIDRIAN-CTRA.CARABANCHEL A ARAVACA,10,434408.0,4472249.0,Bus
2441,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,10,434405.0,4472328.0,Bus
1943,Cº CAMPAMENTO-SAN ROBERTO,10,435637.0,4473082.0,Bus
5929,JOAQUIN TURINA-CTRA.BARRIO FORTUNA,10,435167.0,4469641.0,Bus
5930,JOAQUIN TURINA-GRAL.MILLAN ASTRAY,10,435160.0,4469664.0,Bus
3703,FORGES-MINERVA,19,449097.0,4473050.0,Bus
1761,NTRA.SRA.VALVANERA-LAGUNA,10,437216.0,4471877.0,Bus
1633,LUCANO-FENELON,20,448331.0,4476706.0,Bus
2902,BAMBU-AV.PIO XII,5,442702.0,4480822.0,Bus
2916,AVDA. BURGOS Nº93,8,443355.0,4483017.0,Bus
3475,COSTA BRAVA-VALLE FUENFRIA,8,440192.0,4483492.0,Bus
3500,NTRA.SRA.VALVANERA-LAGUNA,10,437100.0,4471965.0,Bus
3411,FERMIN CABALLERO-ISLA DE AROSA,8,439382.0,4481529.0,Bus
5142,GUECHO-GOBELAS,9,430788.0,4480561.0,Bus
5152,AMOREBIETA-AV.NTRA.SRA.DE BEGOÑA,9,431423.0,4480323.0,Bus
5316,CALLE DE JAVIER DE MIGUEL,13,444262.0,4471103.0,Bus
5500,ATOCHA-LEON,1,440702.0,4474037.0,Bus
2234,MELENDEZ VALDES-PRINCESA,9,439236.0,4476285.0,Bus
2304,AV.PUERTA DE HIERRO-AGRONOMOS,9,438197.0,4477238.0,Bus
1509,OFELIA NIETO-VILLAAMIL,6,440031.0,4479443.0,Bus
2089,AV.BUCARAMANGA-BOYACA,16,446080.0,4480587.0,Bus
2313,ARROYO POZUELO-MENTA,9,434598.0,4478369.0,Bus
2320,ARROYO POZUELO-OLIVINO,9,434300.0,4478486.0,Bus
167,Pº ARTILLEROS-VILLACARLOS,19,448435.0,4473201.0,Bus
3972,BAHIA POLLENSA-BAHIA GANDO,21,449792.0,4479796.0,Bus
5533,FCO.SILVELA-J.ORTEGA Y GASSET,4,443265.0,4475870.0,Bus
2280,AV.BETANZOS-Pº DE LA VAGUADA,8,439698.0,4481390.0,Bus
2286,PEDRO RICO-ARZOBISPO MORCILLO,8,440811.0,4481857.0,Bus
2292,MONFORTE DE LEMOS-JUNTA MUNICIPAL,8,440030.0,4481327.0,Bus
2310,CTRA.CASTILLA-VIA DOS CASTILLAS,9,435474.0,4478118.0,Bus
2185,PZA.DEL PUEBLO,12,440609.0,4469106.0,Bus
1564,MARCELO USERA-RAFAELA YBARRA,12,439647.0,4470964.0,Bus
1571,AV.ABRANTES-ALFONSO MARTINEZ CONDE,11,438145.0,4470359.0,Bus
1575,BELZUNEGUI-REAL MADRID,11,437359.0,4469974.0,Bus
1588,AV.ABRANTES-Cº VIEJO LEGANES,11,437853.0,4470024.0,Bus
1607,AV.STA.EUGENIA-PUENTELARRA,18,448680.0,4470855.0,Bus
3567,JUAN ESPLANDIU,3,443828.0,4474429.0,Bus
2407,AV.AMERICA-CORAZON DE MARIA,5,443278.0,4477057.0,Bus
2413,BEATRIZ DE BOBADILLA-JUAN MONTALVO,9,439583.0,4477756.0,Bus
2420,PROFESOR ARANGUREN-FILOSOFIA Y LETRAS,9,437846.0,4477993.0,Bus
2426,AV.JACA-AV.AMERICA,20,448274.0,4478000.0,Bus
2593,NICOLAS SALMERON Nº13,15,446475.0,4474834.0,Bus
2594,NICOLAS SALMERON-PAREDES DE NAVA,15,446814.0,4474587.0,Bus
2610,Pº CASTELLANOS-MARIA ODIAGA,11,436930.0,4469873.0,Bus
2611,ALBA TORMES-FEDERICO GRASES,11,436848.0,4469965.0,Bus
295,JOAQUIN COSTA-N.MINISTERIOS,5,441562.0,4477709.0,Bus
3307,AEROPUERTO T1,21,451722.0,4479627.0,Bus
622,Pº HABANA-MACARENA,5,442435.0,4479498.0,Bus
2023,PZA.ISLA DE ALBORAN,7,439159.0,4477729.0,Bus
1770,Pº STA.Mª CABEZA-ZUJAR,12,439424.0,4471192.0,Bus
3367,SEPULVEDA-AV.APOSTOLES,10,437374.0,4473095.0,Bus
2221,ESTACION DE CHAMARTIN,5,442241.0,4480519.0,Bus
5801,HOSPITAL INFANTA LEONOR-URGENCIAS,18,447803.0,4471093.0,Bus
1836,Pº. DELICIAS-PLAZA DE LEGAZPI,2,441141.0,4471741.0,Bus
1744,AV.ALBUFERA-AV.BUENOS AIRES,13,444589.0,4471644.0,Bus
