 ID-EVENTO,Title,District,X-coordinate,Y-coordinate,Latitude,Length,Type
11664959,De San Antonio de la Florida a la Virgen del Puerto,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['ExcursionesItinerariosVisitas']
11950549,Defensa personal,fuencarral-el pardo,441386.0,4482508.0,4049120609425070.0,-3.69163796332191e+16,['CursosTalleres']
11888036,Defensa personal en el Espacio de Igualdad Lucrecia Pérez,fuencarral-el pardo,441386.0,4482508.0,4049120609425070.0,-3.69163796332191e+16,['CursosTalleres']
11885925,Degustación de felicidad,retiro,443307.0,4472652.0,4040254931370520.0,-3668092320219010.0,['CursosTalleres']
11947144,Derechos laborales de las trabajadoras del hogar,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11884025,Desayunos de cuidados: reencuentro entre nosotras,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11769477,Descubre el Vivero de Estufas del Retiro,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,[]
11769471,Descubre el Vivero de Estufas del Retiro,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,[]
11913767,Descúbrete a través del yoga,villaverde,439286.0,4466819.0,403497106325215.0,-3.71494162910067e+16,['CursosTalleres']
11911921,Descubriendo los virus,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11912246,Descubriendo los virus,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11890811,Descubriéndome a mí misma: amor propio y autoestima,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['FiestasNavidadesReyes']
11912336,Descubrir y reinventar la cestería,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11912335,Descubrir y reinventar la cestería,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11911891,Descubrir y reinventar la cestería,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11949583,Desenterrando a las olvidadas,usera,441188.0,4469184.0,403711623444796.0,-3692742821990010.0,['Exposiciones']
11954290,Deseo de pertenencia. Élisa Shua Dusapin en conversación con Paula Cifuentes,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ConferenciasColoquios']
11939857,Desiré Paredes,puente de vallecas,443950.0,4469433.0,403735856436473.0,-3.66025460649053e+16,"['Musica', 'Flamenco']"
11958122,Detectives Salvajes: conoce los rastros y las huellas,unknown,Unknown,Unknown,Unknown,Unknown,[]
11947003,"Día de la conciliación de la vida familiar, laboral y personal, y la corresponsabilidad",villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['CursosTalleres']
11951942,Día del árbol: Ruta en bici por el arbolado urbano de Madrid,moncloa-aravaca,439102.0,4478967.0,4045914104116340.0,-3718270563679260.0,['ExcursionesItinerariosVisitas']
11951454,Día del gorrión: ruta ornitológica y gymkana de aves autoguiada,moncloa-aravaca,439102.0,4478967.0,4045914104116340.0,-3718270563679260.0,['ExcursionesItinerariosVisitas']
11948349,Día Internacional de la Mujer en Distrito Retiro.,unknown,Unknown,Unknown,Unknown,Unknown,['ComemoracionesHomenajes']
11943185,Día Internacional de la mujer: Centro de interés en la Biblioteca Pública Ruiz Egea,chamberi,440394.0,4477564.0,4.04465959858217e+16,-3.70288972371556e+16,[]
11027070,Día Internacional de los Bosque,fuencarral-el pardo,441567.0,4484969.0,4051337745339970.0,-3.68974067227113e+16,['ItinerariosOtrasActividadesAmbientales']
11932055,Día Mundial de Árbol en el parque de Pradolongo,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['CursosTalleres']
11932062,Día Mundial de Árbol. Crea tu árbol del corcho,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['CursosTalleres']
11932101,Día Mundial de Árbol. Senda botánica por Pradolongo,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['CursosTalleres']
11932186,Día Mundial de la Poesía. Recital y taller poético,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['RecitalesPresentacionesActosLiterarios']
11932159,Día Mundial del Gorrión. Senda ornitológica por el Parque de Pradolongo,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['ActividadesCalleArteUrbano']
11292731,Diálogos: aspectos prácticos,fuencarral-el pardo,438848.0,4482487.0,4049082275610170.0,-3.72160543300536e+16,['CursosTalleres']
11768310,Diles que mi vida fue maravillosa 'La culpa',centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['RecitalesPresentacionesActosLiterarios']
11906752,Dimensión Vocal. Distrito de Hortaleza,hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['1ciudad21distritos']
11768274,Dimitris Papaionnau «Primal Matter» + «Nowhere»,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11957155,Distintos pero iguales,san blas-canillejas,448148.0,4476402.0,4043664778776810.0,-3611362970564870.0,['TeatroPerformance']
11894828,Do It Yourself. Monstruos con pompones de lana - PLAZAS AGOTADAS,san blas-canillejas,448214.0,4476029.0,4.04332916259736e+16,-3.61056623119274e+16,['CursosTalleres']
11941526,Docufórum: Conociendo a... Las Sinsombrero,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CineActividadesAudiovisuales']
11693847,Don Ramón María del Valle-Inclán,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11950945,Dongju: The Portrait of a Poet,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11954286,Dongju: The Portrait of a Poet,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11958635,Dos reinas británicas II,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['ConferenciasColoquios']
11907371,DUa2 (Vicálvaro),vicalvaro,448357.0,4472920.0,4.0405292721436e+16,-3.60861612000171e+16,['1ciudad21distritos']
11938420,Dúo de la africana,carabanchel,439136.0,4471474.0,4039164343238080.0,-3717140510927290.0,['Musica']
11941080,Dúo de la africana,latina,435819.0,4471933.0,4039552931214330.0,-3.75626674643732e+16,"['Musica', 'Zarzuela']"
11942578,ECAM: Reivindicando el error (II),arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11942576,ECAM: Reivindicando el error (I),arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11693990,Eclipse,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['TeatroPerformance']
11884473,Ecofeminismo en el Barrio: conociendo los huertos urbanos de Madrid,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11950914,Édouard Louis en conversación con Elisabeth Duval,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11953540,El agua,san blas-canillejas,448023.0,4477305.0,4044477474902180.0,-3.61291058446337e+16,['CineActividadesAudiovisuales']
11941385,"El Alusionista, presenta 'Magia a saco'",latina,433622.0,4470101.0,4.03788537971283e+16,-3.78196161130321e+16,['CircoMagia']
11956828,El amor a los demás,san blas-canillejas,448148.0,4476402.0,4043664778776810.0,-3611362970564870.0,['TeatroPerformance']
11930749,"El amor tiene su aquel, de Carlos Llopis",hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['TeatroPerformance']
11944116,El aprendiz,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11884524,El banquete de teatro,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['TeatroPerformance']
11950379,El barrio y las calles también son nuestras,retiro,443307.0,4472652.0,4040254931370520.0,-3668092320219010.0,['CursosTalleres']
11945061,El café ¿con azúcar o sacarina? Aclarando dudas sobre el uso de azúcares y edulcorantes,villa de vallecas,447138.0,4469889.0,4037790196240430.0,-3.62272966050395e+16,['ConferenciasColoquios']
11942138,El cambio climático: certidumbres e incertidumbres,chamartin,441962.0,4479867.0,4.04674533792131e+16,-3.68461127744427e+16,['ConferenciasColoquios']
11959954,El canto de la Sibila,retiro,441967.0,4474495.0,4041906024374350.0,-3.68406153879269e+16,['ConferenciasColoquios']
11952039,El cartel en la Semana Santa de Madrid,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['FiestasSemanaSanta']
10595800,El castillo de las personas perdidas,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['CuentacuentosTiteresMarionetas']
10876077,El castillo de las personas perdidas,fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['CuentacuentosTiteresMarionetas']
11124724,El castillo de las personas perdidas,fuencarral-el pardo,441699.0,4482933.0,4049504564211650.0,-3.68800702560937e+16,['CuentacuentosTiteresMarionetas']
10595786,El castillo de las personas perdidas,fuencarral-el pardo,438848.0,4482487.0,4049082275610170.0,-3.72160543300536e+16,['CuentacuentosTiteresMarionetas']
11946821,El castillo embrujado,retiro,442812.0,4472042.0,4.03970207923223e+16,-3673881351837230.0,['TeatroPerformance']
11327770,El club de los gatos,unknown,Unknown,Unknown,Unknown,Unknown,['ClubesLectura']
11956652,El Club de Teatro 'Vargas Llosa' presenta:  Instantes de vida. Historia de mujeres,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['TeatroPerformance']
11944364,El Color de la Palabra,fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['RecitalesPresentacionesActosLiterarios']
11914472,El Combo Batanga - Villa de Vallecas,villa de vallecas,447581.0,4470145.0,4038024517813900.0,-3617532420014530.0,['1ciudad21distritos']
11768367,El Conde de Torrefiel 'una imagen interior',centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11884634,El coro de las Doñas,arganzuela,440676.0,4471620.0,4039307289237460.0,-3699005654074820.0,['Musica']
11941713,El derecho en el cine (8M),san blas-canillejas,448534.0,4477771.0,4.0449003967549e+16,-3.60691613772135e+16,['CineActividadesAudiovisuales']
11959821,El Director de David Jiménez,latina,434954.0,4472113.0,4.03970746251159e+16,-3.76648854748415e+16,['RecitalesPresentacionesActosLiterarios']
11944081,"El Embrujo de España: La Cultura Norteamericana y el mundo hispánico, 1779-1939",retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
11958673,El enigma del amor,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['TeatroPerformance']
11768283,El espacio en blanco: placer y descubrimiento del cuerpo de las mujeres,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ConferenciasColoquios']
11942391,El jinete del dragón,moratalaz,445141.0,4473033.0,4040609591857160.0,-3646536107063500.0,['CineActividadesAudiovisuales']
11957702,El Lazarillo de Tormes,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['TeatroPerformance']
11664955,El Madrid de Carlos IV,fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['ConferenciasColoquios']
11921814,El mágico desván de los sueños,usera,441247.0,4469238.0,4037164288657410.0,-3.69206278278675e+16,['TeatroPerformance']
11958018,El mago del color,centro,441134.0,4473558.0,404105673503608.0,-3.69378198434133e+16,['Exposiciones']
11911332,El mago Wicky Tricky,villa de vallecas,447581.0,4470145.0,4038024517813900.0,-3617532420014530.0,['ActividadesCalleArteUrbano']
11939711,El mezquino del 5.º,puente de vallecas,442974.0,4470850.0,4.03862936848018e+16,-3.67186580066619e+16,['TeatroPerformance']
11945064,El orden divino. Club de cine 'Las chicas del celuloide',villaverde,441277.0,4466932.0,4035087114162280.0,-3691508909255180.0,['CineActividadesAudiovisuales']
11875100,El Pacto de Milán,usera,440301.0,4469524.0,4.03741662486482e+16,-3.70322203088085e+16,['Exposiciones']
11785996,El Paisaje de la Luz en el museo,centro,440550.0,4475251.0,4042577054821340.0,-3700845660719600.0,['ExcursionesItinerariosVisitas']
11921794,El pecado mortal de Madame Campoamor,usera,439670.0,4470445.0,4038241253009170.0,-3.71075157478223e+16,['TeatroPerformance']
11949299,El pensamiento positivo y las afirmaciones,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['ConferenciasColoquios']
11949296,El perdón y la autoestima,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['ConferenciasColoquios']
11957521,El príncipe intrépido,san blas-canillejas,451431.0,4477509.0,4.04468185923002e+16,-3572741163820910.0,['TeatroPerformance']
11907480,El principiante,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['Exposiciones']
11693975,El público,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['TeatroPerformance']
10926474,El Puente de la Marmota,fuencarral-el pardo,441567.0,4484969.0,4051337745339970.0,-3.68974067227113e+16,['ItinerariosOtrasActividadesAmbientales']
11946141,El reencuentro,tetuan,440628.0,4478947.0,4045907130615820.0,-3700271645324860.0,['CursosTalleres']
11921843,El secreto de las ninfas,usera,439879.0,4469031.0,4036968950845350.0,-3.7081679144829e+16,['Musica']
11941440,El sol de diciembre,salamanca,443760.0,4474815.0,4042206601994430.0,-3662968075865230.0,['ClubesLectura']
11693864,El sueño de la razón,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11939591,El Veneno del Teatro,puente de vallecas,444360.0,4471652.0,4.03936123034259e+16,-3.65560738680984e+16,['TeatroPerformance']
11912004,El Ventrílocuo,arganzuela,440723.0,4473051.0,4040596423138830.0,-3698601359753860.0,['ProgramacionDestacadaAgendaCultura']
11938530,El viaje de Prince,unknown,Unknown,Unknown,Unknown,Unknown,['RecitalesPresentacionesActosLiterarios']
11920598,Élan D?Orphium,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['CursosTalleres']
11957898,Elegir centro educativo en Tetuán,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['Exposiciones']
11957962,Elegir centro educativo en Tetuán,tetuan,439755.0,4478779.0,4045749513485950.0,-3710539712535910.0,['Exposiciones']
11950920,Élisa Shua Dusapin en conversación con Paula Cifuentes,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11940713,Ellas crean: femenino plural,latina,437830.0,4473132.0,4040647389284970.0,-3.7327010920242e+16,['ComemoracionesHomenajes']
11910435,Ellas en mis canciones,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['Musica']
11946467,Eme Eme Project,hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,"['Musica', 'JazzSoulFunkySwingReagge']"
11909730,Emociones compasivas. Ciclo Charlemos sobre duelo y final de vida,carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CursosTalleres']
11835497,Empléate,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11939480,Empoderamiento digital,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11939078,Empoderamiento físico y movimiento,villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['CursosTalleres']
11947081,Empoderamiento laboral: Trabajadoras del hogar,barajas,449784.0,4480499.0,4.04736591049753e+16,-3592395079190450.0,['CursosTalleres']
11768268,En busca del aburrimiento perdido,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ConferenciasColoquios']
11957948,En clave de Mozart,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['TeatroPerformance']
11868698,"En Internet sí, pero siempre seguros",arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11951901,En la Corte de 1351. Taller de manhwa coreano,arganzuela,440828.0,4471551.0,4039245798191530.0,-3.69720679027188e+16,['CursosTalleres']
10595744,En mis sueños,fuencarral-el pardo,438850.0,4481314.0,4048025613358830.0,-3.72146867779529e+16,['CuentacuentosTiteresMarionetas']
10859533,En mis sueños,fuencarral-el pardo,441233.0,4481384.0,4048106787416520.0,-3.6933504628706e+16,['CuentacuentosTiteresMarionetas']
11941901,Encuentro de maternidades respetuosas: 8M,arganzuela,440676.0,4471620.0,4039307289237460.0,-3699005654074820.0,['CursosTalleres']
11765510,Encuentros con el público 2022/23,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['ProgramacionDestacadaAgendaCultura']
11765043,Encuentros con el público 2022/23,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['ProgramacionDestacadaAgendaCultura']
11958097,Ende interminable: los relatos que te devolverán a fantasía,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11945011,EnRADIAdas: preparamos el 8m,chamartin,443189.0,4479129.0,4046088981165100.0,-3.67006891744273e+16,['CursosTalleres']
11950922,Enrique Vila-Matas en conversación con Sonia Fernández Pan,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11896771,"Enriqueta sí, Enriqueta no",hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['DanzaBaile']
11931806,Entre la pintura social y virtual,san blas-canillejas,447255.0,4474591.0,4042027705095570.0,-3621741078700330.0,['Exposiciones']
11939908,Entrega de trofeos y clausura,puente de vallecas,442974.0,4470850.0,4.03862936848018e+16,-3.67186580066619e+16,['ActividadesCalleArteUrbano']
11913914,"Entrelazamientos vitales: independencia, conexión",retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11885357,"Entrena tu mente, fortalece tu memoria",carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CursosTalleres']
11913906,Equilibrio emocional. Armonía existencial,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11940760,Érase una vez? danzas de libertad,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['ProgramacionDestacadaAgendaCultura']
11951333,ERAT misterio y poder del tiempo,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['DanzaBaile']
11768328,"Éric Marty. Cuerpo, sexo y género: un laberinto contemporáneo",centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ConferenciasColoquios']
11900371,"Éric Marty: «Cuerpo, sexo y género: un laberinto contemporáneo»",centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ConferenciasColoquios']
11768277,Erige Sehiri «Under the fig trees»,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11920447,"Erwan Keravec. Goebbels, Glass, Radigue",retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11944421,Escape Room,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['CursosTalleres']
11869610,Escribamos un cuento en familia,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11884100,Escritura creativa.,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['CursosTalleres']
11843894,Escritura creativa. ¡Lo que escribes sí importa!,fuencarral-el pardo,441386.0,4482508.0,4049120609425070.0,-3.69163796332191e+16,['CursosTalleres']
11712404,Escuela de adultos de Arganzuela. Curso 2022 - 2023,arganzuela,440714.0,4471656.0,403933877847248.0,-3698565632659460.0,['CursosTalleres']
11913989,"Espacio de Juego y Relación, del Centro de Apoyo a las Familias 2",hortaleza,444867.0,4479203.0,4046167621712800.0,-3.65028690497198e+16,['ConferenciasColoquios']
11913990,"Espacio de Juego y Relación, del Centro de Apoyo a las Familias 2",hortaleza,444867.0,4479203.0,4046167621712800.0,-3.65028690497198e+16,['ConferenciasColoquios']
11939552,Espacio de relax y bienestar,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11883877,"Espacio mensual para el recuerdo de las mujeres, niñas y niños, víctimas de violencia machista",hortaleza,444876.0,4479190.0,4046155641637230.0,-3.65017145804141e+16,['ComemoracionesHomenajes']
11944014,Espacios Digitales Seguros. Especial 8M,carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CursosTalleres']
11883418,Especial 8M 'La violencia nos toca a todas'. Ser mujer hoy. Grupo de apoyo,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11941580,Especial Conmemorativo por el Día Internacional del Derecho a la Verdad en relación con Violaciones Graves de los Derechos Humanos y la Dignidad de las Víctimas. Ser mujer hoy. Grupo de apoyo,moratalaz,444520.0,4473567.0,4041087442118040.0,-3.65388912670776e+16,['CursosTalleres']
11738884,Estudio de grabación,latina,433786.0,4470559.0,403829835905706.0,-3.78008905641066e+16,['Musica']
11940528,Eternas,latina,433622.0,4470101.0,4.03788537971283e+16,-3.78196161130321e+16,['ComemoracionesHomenajes']
11693984,Europa,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['DanzaBaile']
11945691,Excursión a Pastrana: El tapiz de la Alcarria,unknown,Unknown,Unknown,Unknown,Unknown,['ExcursionesItinerariosVisitas']
10926495,Explorando el pinar,fuencarral-el pardo,441567.0,4484969.0,4051337745339970.0,-3.68974067227113e+16,['ItinerariosOtrasActividadesAmbientales']
11925464,Exposición  de Collage Digital `EscritorAS´,villaverde,440472.0,4465148.0,4.03347518321137e+16,-3700809560921590.0,['Exposiciones']
11909961,Exposición de cuatro piezas de orfebrería,centro,440550.0,4475251.0,4042577054821340.0,-3700845660719600.0,['Exposiciones']
11944811,Exposición de fotografía: Bosques y Espacios Naturales en España,fuencarral-el pardo,434105.0,4485730.0,4.05196733116586e+16,-3.77790556877265e+16,['Exposiciones']
11961062,Exposición de Manualidades,villaverde,441460.0,4466191.0,4034233618931460.0,-3.69055047350843e+16,['Exposiciones']
11944807,Exposición de Miguel Reyes Lozano Gómez,barajas,450174.0,4478461.0,4045531140556260.0,-3587638001688090.0,['Exposiciones']
11921902,Exposición de obras (2010 - 2023),usera,440579.0,4470866.0,4038626143332090.0,-3.7000825227295e+16,['Exposiciones']
11937618,Exposición de pintura Ana del Alto,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['Exposiciones']
11945023,Exposición de Pintura `Entre Tuercas y Pinceles´,villaverde,442001.0,4471735.0,4034636268334180.0,-3708524395897370.0,['Exposiciones']
11944372,"Exposición de pintura, mosaico y grabado. Teselas en armonía",fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['Exposiciones']
11941190,Exposición de pintura: MISCELÁNEA,fuencarral-el pardo,441699.0,4482933.0,4049504564211650.0,-3.68800702560937e+16,['Exposiciones']
11880471,Exposición de pintura: Una luz para cada uno,fuencarral-el pardo,441233.0,4481384.0,4048106787416520.0,-3.6933504628706e+16,['Exposiciones']
11951168,Exposición de Pintura: `Lugares y Rarezas´,villaverde,441066.0,4467547.0,4035639654251880.0,-3.69405018466108e+16,['Exposiciones']
11867331,"Exposición del concurso de fotografía 'Madrid, pasen y vean'.",centro,440550.0,4475251.0,4042577054821340.0,-3700845660719600.0,['Exposiciones']
11947252,Exposición Disney,villaverde,441277.0,4466932.0,4035087114162280.0,-3691508909255180.0,['Exposiciones']
11630658,Exposición permanente de las obras del escultor Andrés Lasanta,san blas-canillejas,447255.0,4474591.0,4042027705095570.0,-3621741078700330.0,['Exposiciones']
11947592,Exposición Pinceladas,moncloa-aravaca,433347.0,4478963.0,4045866721398760.0,-3786129575145950.0,['Exposiciones']
11948463,Exposición PrisiONERAS  Fundación ACOPE,ciudad lineal,445948.0,4476395.0,4043644651057090.0,-3.637292426115e+16,['Exposiciones']
11752002,Exposición 'El enigma Laforet',usera,441188.0,4469184.0,403711623444796.0,-3692742821990010.0,['Exposiciones']
11855005,"Exposición 'Francisco Pradilla Ortiz (1848-1921), más que un pintor de historia'.",centro,440550.0,4475251.0,4042577054821340.0,-3700845660719600.0,['Exposiciones']
11912169,Exposición 'Miradas de Tanzania',fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['Exposiciones']
11912131,Exposición 'Miradas de Tanzania',ciudad lineal,444705.0,4474959.0,4042342659084210.0,-3651841641389480.0,['Exposiciones']
11912113,Exposición 'Miradas de Tanzania',carabanchel,437014.0,4470566.0,4038330593504340.0,-3.74206338611757e+16,['Exposiciones']
11912116,Exposición 'Miradas de Tanzania',centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['Exposiciones']
11950067,Exposición 'La Máquina del Tiempo. Un viaje ilustrado por la historia de Madrid',latina,434954.0,4472113.0,4.03970746251159e+16,-3.76648854748415e+16,['Exposiciones']
11944462,Exposición. Doña Emilia ilustrada,centro,439813.0,4475439.0,4042741340671150.0,-3.70953811017394e+16,['Exposiciones']
11944719,"Exposición: Introspectivas, de Silvia Barrios",centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['Exposiciones']
11887789,Expresión y movimiento corporal,latina,436800.0,4471778.0,4039420907754550.0,-3744687315765440.0,['ActividadesDeportivas']
11910515,Faros del Norte de España. ACTIVIDAD CANCELADA,san blas-canillejas,448214.0,4476029.0,4.04332916259736e+16,-3.61056623119274e+16,['ConferenciasColoquios']
10631717,"Fate creando mundos, historias y personajes",fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['CursosTalleres']
11959737,Feria de la Cerveza de Primavera,puente de vallecas,443393.0,4471901.0,403957812018463.0,-3.66703467246761e+16,['ActividadesCalleArteUrbano']
11945789,Feria de Productores,retiro,441779.0,4473428.0,4040943503279110.0,-3.68617978009932e+16,['Fiestas']
11947263,Festival Primavera Literaria,retiro,441967.0,4474495.0,4041906024374350.0,-3.68406153879269e+16,['RecitalesPresentacionesActosLiterarios']
11768280,Festival Relevo,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11950942,Festivalito Capítulo uno,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11958535,Field Notes,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['CursosTalleres']
11958654,Filosofía y edición.,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11850349,Fito &amp; Los Fitipaldis,arganzuela,440723.0,4473051.0,4040596423138830.0,-3698601359753860.0,['ProgramacionDestacadaAgendaCultura']
11939374,Flamencas en compañía,puente de vallecas,443950.0,4469433.0,403735856436473.0,-3.66025460649053e+16,"['Musica', 'Flamenco']"
11951879,Flamencas y olé,latina,433622.0,4470101.0,4.03788537971283e+16,-3.78196161130321e+16,"['DanzaBaile', 'Flamenco']"
11957914,Flamenco en vivo,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,"['Musica', 'Flamenco']"
11664757,"Flamenco, Hablando con los poetas",fuencarral-el pardo,439894.0,4481167.0,4047900813206290.0,-3709138377702430.0,['ComemoracionesHomenajes']
11944294,Flores de otro mundo,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['CineActividadesAudiovisuales']
